,feeder,equipment,type
2659,SKA01,SKA02VS-03,Switch
2660,SKA01,SKA01F-04,Switch
2661,SKA01,SKA01F-25,Switch
2662,SKA01,SKA01F-25/01,Switch
2663,SKA01,SKA01VS-06,Switch
2664,SKA01,SKA01F-02,Switch
2665,SKA01,SKA01F-23,Switch
2666,SKA01,SKA01VS-12,Switch
2667,SKA01,SKA01VS-10,Switch
2668,SKA01,SKA01VS-04,Switch
2669,PLA05,PLA05VF-108,Switch
2670,PLA05,PLA05VF-107,Switch
2671,PLA05,PLA05VF-105,Switch
2672,PLA05,PLA05VF-103,Switch
2673,PLA05,PLA05VS-08,Switch
2674,PLA05,PLA05VF-102,Switch
2675,PLA05,PLA05VS-03,Switch
2676,PLA05,PLA06VS-11,Switch
2677,PLA05,PLA05VF-110,Switch
2678,PLA05,PLA05VS-04,Switch
2679,PLA05,PLA06VS-14,Switch
2680,PLA05,PLA05VF-101,Switch
2681,PLA05,PLA05VS-07,Switch
2682,PLA05,PLA05VF-114,Switch
2683,PLA05,PLA05VF-112,Switch
2684,PLA05,PLA05VF-106,Switch
2685,PLA05,PLA05VS-16,Switch
2686,PLA05,PLA05VF-111,Switch
2687,PLA05,PLA05VS-17,Switch
2688,PLA05,PLA05VS-01,Switch
2689,PLA05,PLA05VS-06,Switch
2690,PLA05,PLA05VS-09,Switch
2691,PLA05,PLA09VS-06,Switch
2692,PLA05,PLA05VF-104,Switch
2693,PLA05,PLA05VS-02,Switch
2694,PLA05,PLA05VF-113,Switch
2695,PLA05,PLA05VF-109,Switch
2696,NAB06,PUU06VS-14,Switch
2697,NAB06,NAB06VS-12,Switch
2698,NAB06,NAB06VS-09,Switch
2699,NAB06,NAB06VS-08,Switch
2700,NAB06,NAB06VS-10,Switch
2701,NAB06,PUU06VF-11,Switch
2702,NAB06,PUU06VS-13,Switch
2703,NAB06,PUU06VF-10,Switch
2704,NAB06,PUU06VF-14,Switch
2705,NAB06,PUU06VS-16,Switch
2706,NAB06,PUU01F-11,Switch
2707,NAB06,PUU06VF-13,Switch
2708,NAB06,NAB06VS-07,Switch
2709,NAB06,NAB04VF-01,Switch
2710,NAB06,PUU06VS-15,Switch
2711,NAB06,NAB04VF-02,Switch
2712,NAB06,PUU06VF-12,Switch
2713,NAB06,NAB06VS-01,Switch
2714,NAB06,NAB01F-01/1,Switch
2715,NAB06,NAB06VS-11,Switch
2716,NAB06,NFF11F-555556,Switch
2717,NAB06,PUU06VS-12,Switch
2718,NAB06,NAB06VS-03,Switch
2719,NAB06,PUU01F-10,Switch
2720,NAB06,54477F-77555,Switch
2721,WBA02,WBA02VF-18,Switch
2722,WBA02,WBA02VS-11,Switch
2723,WBA02,WBA02VS-07,Switch
2724,WBA02,WBA02VF-09,Switch
2725,WBA02,WBA02VS-05,Switch
2726,WBA02,WBA04VS-19,Switch
2727,WBA02,WBA02VF-15,Switch
2728,WBA02,WBA02VF-03,Switch
2729,WBA02,WBA02VS-08,Switch
2730,WBA02,WBA02VS-26,Switch
2731,WBA02,WBA02VS-01A,Switch
2732,WBA02,WBA04VF-28,Switch
2733,WBA02,WBA02VF-01,Switch
2734,WBA02,WBA02VS-08A,Switch
2735,WBA02,WBA02VS-04,Switch
2736,WBA02,WBA02VS-07A,Switch
2737,WBA02,WBA02VF-04,Switch
2738,WBA02,WBA02VF-07,Switch
2739,WBA02,WBA02VS-22,Switch
2740,WBA02,WBA02VF-13,Switch
2741,WBA02,WBA02VF-11,Switch
2742,WBA02,WBA02VS-23,Switch
2743,WBA02,WBA02VS-603,Switch
2744,WBA02,WBA02VF-10,Switch
2745,WBA02,WBA02VF-16,Switch
2746,WBA02,WBA02VS-02,Switch
2747,WBA02,WBA02VS-22/1,Switch
2748,WBA02,WBA02VS-10,Switch
2749,WBA02,WBA02S-601,Switch
2750,WBA02,WBA04VS-09,Switch
2751,WBA02,WBA02VS-24,Switch
2752,WBA02,WBA02VF-17,Switch
2753,WBA02,WBA04VS-20,Switch
2754,WBA02,WBA02VF-08,Switch
2755,WBA02,WBA04VF-43.,Switch
2756,WBA02,WBA02VS-09,Switch
2757,WBA02,WBA02VS-14,Switch
2758,WBA02,WBA02VS-06B,Switch
2759,WBA02,WBA02VF-14,Switch
2760,WBA02,WBA02S-602,Switch
2761,WBA02,WBA04F-VF-36,Switch
2762,WBA02,WBA02VS-13,Switch
2763,WBA02,WBA02VF-02,Switch
2764,WBA02,WBA02VS-06A,Switch
2765,WBA02,WBA02VF-05,Switch
2766,WBA02,WBA02VF-12,Switch
2767,WBA02,WBA02VF-06,Switch
2768,WBA02,WBA02VS-06,Switch
2769,PSN03,PSN03VS-103,Switch
2770,PSN03,PSN03F-06,Switch
2771,PSN03,PSN03VF-101,Switch
2772,PSN03,PSN03F-08,Switch
2773,PSN03,PSN03F-09,Switch
2774,PSN03,PSN03VS-127,Switch
2775,PSN03,PSN05VS-106/1,Switch
2776,PSN03,PSN03F-14,Switch
2777,PSN03,PSN03VS-105,Switch
2778,PSN03,PSN03F-13,Switch
2779,PSN03,PSN03VS-104,Switch
2780,PSN03,PSN03VS-107,Switch
2781,PSN03,PSN03VS-102,Switch
2782,PSN03,PSN03F-10,Switch
2783,PSN03,PSN03VF-102,Switch
2784,PSN03,PSN03F-12,Switch
2785,PSN03,PSN04VF-101,Switch
2786,PSN03,PSN03VS-106,Switch
2787,PSN03,PSN03F-05,Switch
2788,PSN03,PSN03F-07,Switch
2789,PSN03,PSN03VS-126a,Switch
2790,PSN03,PSN03F-11,Switch
2791,PSN03,PSN03VS-125,Switch
2792,RKA10,RKA.2F-04,Switch
2793,RKA10,RKA02F-01/01,Switch
2794,RKA10,RKA02F-08,Switch
2795,RKA10,RKA02F-02/01,Switch
2796,RKA10,RKA 4F-06,Switch
2797,RKA10,RKA02F-03/1,Switch
2798,RKA10,RKA 4F-06/1,Switch
2799,RKA10,RKA10VS-07,Switch
2800,RKA10,RKA10VS-01,Switch
2801,RKA10,RKA02F-03,Switch
2802,RKA10,RKA10VS-09,Switch
2803,RKA10,RKA10VS-12,Switch
2804,RKA10,RKA02F-02/02,Switch
2805,RKA10,RKA02F-07,Switch
2806,RKA10,RKA10VS-10,Switch
2807,RKA10,RKA10VS-02,Switch
2808,RKA10,RKA10VS-11,Switch
2809,RKA10,RKA10VS-03,Switch
2810,RKA10,RKA10VS-06,Switch
2811,RKA10,RKA10VS-08,Switch
2812,KPA01,KPA01F-21/01,Switch
2813,KPA01,KPA01VS-13,Switch
2814,KPA01,KPA01F-04,Switch
2815,KPA01,KPA01F-43,Switch
2816,KPA01,KPA01F-33,Switch
2817,KPA01,KPA01F-29,Switch
2818,KPA01,KPA01F-13,Switch
2819,KPA01,KPA01F-28,Switch
2820,KPA01,KPA01F-25/02,Switch
2821,KPA01,TAA07VS-38/2,Switch
2822,KPA01,KPA01F-25,Switch
2823,KPA01,KPA01F-26,Switch
2824,KPA01,KPA01F-25/07,Switch
2825,KPA01,KPA01F-31/01,Switch
2826,KPA01,KPA01F-F-45,Switch
2827,KPA01,KPA01F-25/01,Switch
2828,KPA01,KPA01F-06,Switch
2829,KPA01,KPA01VS-14,Switch
2830,KPA01,KPA01F-23,Switch
2831,KPA01,KPA01F-38,Switch
2832,KPA01,KPA01VS-12,Switch
2833,KPA01,KPA01F-30,Switch
2834,KPA01,KPA01F-25/05,Switch
2835,KPA01,KPA01F-31,Switch
2836,KPA01,KPA01F-11,Switch
2837,KPA01,KPA01F-32,Switch
2838,KPA01,TAA07F-39/1,Switch
2839,KPA01,KPA01F-37,Switch
2840,KPA01,KPA01F-24,Switch
2841,KPA01,KPA01F-24/1,Switch
2842,KPA01,KPA01F-12,Switch
2843,KPA01,KPA01VS-15A,Switch
2844,KPA01,KPA01VS-01,Switch
2845,KPA01,KPA01VS-07,Switch
2846,KPA01,KPA01VS-08,Switch
2847,KPA01,KPA01F-25/04,Switch
2848,KPA01,KPA01F-39,Switch
2849,KPA01,KPA01F-25/03,Switch
2850,KPA01,KPA01VS-11,Switch
2851,KPA01,KPA01F-10,Switch
2852,KPA01,KPA01VS-18,Switch
2853,KPA01,KPA01F-46,Switch
2854,KPA01,KPA01F-44/01,Switch
2855,KPA01,KPA01VS-17,Switch
2856,KPA01,KPA01F-42,Switch
2857,KPA01,KPA01F-05,Switch
2858,KPA01,KPA01F-03,Switch
2859,KPA01,KPA01F-36,Switch
2860,KPA01,KPA01VS-09,Switch
2861,KPA01,KPA01F-09,Switch
2862,KPA01,KPA01VS-10,Switch
2863,KPA01,KPA01F-24/01,Switch
2864,KPA01,KPA01VS-16,Switch
2865,KPA01,KPA01F-41,Switch
2866,KPA01,KPA01VS-02,Switch
2867,KPA01,KPA10VS-08,Switch
2868,KPA01,KPA01F-01/01,Switch
2869,KPA01,KPA01F-40,Switch
2870,KPA01,KPA01VF-02,Switch
2871,KPA01,KPA01F-22,Switch
2872,KPA01,KPA01VS-15,Switch
2873,KPA01,KPA01F-27,Switch
2874,KPA01,KPA01F-01,Switch
2875,TAA02,TAA02F-10/02,Switch
2876,TAA02,TAA02VS-01,Switch
2877,TAA02,,Switch
2878,TAA02,TAA02F-11/01,Switch
2879,TAA02,TAA02F-04/3,Switch
2880,TAA02,TAA02F-01/1,Switch
2881,TAA02,TAA02F-09/01,Switch
2882,TAA02,TAA02F-09/03,Switch
2883,TAA02,TAA02F-04/2,Switch
2884,TAA02,TAA02F-05,Switch
2885,TAA02,TAA02F-11,Switch
2886,TAA02,TAA02VS-02,Switch
2887,TAA02,TAA02VS-04,Switch
2888,TAA02,TAA04F-08,Switch
2889,TAA02,TAA02F-09/02,Switch
2890,TAA02,TAA02F-01/2,Switch
2891,TAA02,TAA02F-02,Switch
2892,TAA02,TAA02VS-03,Switch
2893,TAA02,TAA02F-06,Switch
2894,TAA02,TAA02VS-10,Switch
2895,TAA02,TAA02VS-12,Switch
2896,TAA02,TAA02VS-07,Switch
2897,TAA02,TAA02F-07,Switch
2898,TAA02,TAA02F-03/1,Switch
2899,TAA02,TAA02F-04/1,Switch
2900,TAA02,TAA02F-09/04,Switch
2901,TAA02,XXX02F-01/3,Switch
2902,TAA02,TAA02VS-05,Switch
2903,TAA02,TAA02F-09,Switch
2904,TAA02,TAA02VS-11,Switch
2905,TAA02,TAA02F-10,Switch
2906,TAA02,TAA02F-04,Switch
2907,TAA02, TAA02F-03,Switch
2908,TAA02,TAA02F-10/01,Switch
2909,TAA02,TAA02F-01,Switch
2910,TAA02,TAA02VS-08,Switch
2911,TAA02,TAA02VS-06,Switch
2912,TAA02,TAA02VS-09,Switch
2913,PUU04,PUU04VS-05,Switch
2914,PUU04,PUU04VF-05,Switch
2915,PUU04,PUU04VF-07,Switch
2916,PUU04,PUU04VS-03,Switch
2917,PUU04,PUU04VF-03,Switch
2918,PUU04,PUU04F-18,Switch
2919,PUU04,PUU04VF-15,Switch
2920,PUU04,PUU04VS-02,Switch
2921,PUU04,PUU04VF-06,Switch
2922,PUU04,PUU04VS-01,Switch
2923,PUU04,PUU04VF-04,Switch
2924,PUU04,PUU04VS-04,Switch
2925,SSL04,UTA04F-09,Switch
2926,SSL04,UTA04F-12,Switch
2927,SSL04,SSL04VF-21,Switch
2928,SSL04,UTA04F-10,Switch
2929,SSL04,SSL04VS-09,Switch
2930,SSL04,UTA04F-16,Switch
2931,SSL04,UTA04F-09/01,Switch
2932,SSL04,SSL04VF-19,Switch
2933,SSL04,SSL04VF-20,Switch
2934,SSL04,UTA04F-07/01,Switch
2935,SSL04,SSL04VS-08,Switch
2936,SSL04,SSL04VF-19/01,Switch
2937,SSL04,SSL04VS-10,Switch
2938,SSL04,SSL04VS-14,Switch
2939,SSL04,UTA04F-11,Switch
2940,SSL04,SSL04VS-07,Switch
2941,SSL04,UTA04F-07,Switch
2942,SSL04,SSL04VS-01,Switch
2943,SSL04,SSL04VS-13,Switch
2944,SSL04,SSL04VS-04,Switch
2945,SSL04,-,Switch
2946,SSL04,UTA04F-14,Switch
2947,SSL04,UTA04F-07/02,Switch
2948,SSL04,SSL04VF-18,Switch
2949,SSL04,UTA04F-13,Switch
2950,SSL04,SSL04VF-23,Switch
2951,SSL04,UTA04F-16/01,Switch
2952,SSL04,SSL04VF-17,Switch
2953,SSL04,SSL04VS-03,Switch
2954,SSL04,SSL04VS-05,Switch
2955,SSL04,SSL04VF-24,Switch
2956,SSL04,SSL04VS-06,Switch
2957,SSL04,SSL04VS-12,Switch
2958,SSL04,UTD 04F-77,Switch
2959,SSL04,SSL04F-09,Switch
2960,SSL04,SSL04F-10,Switch
2961,SSL04,SSL04F-11,Switch
2962,SSL04,SSL04VS-11,Switch
2963,PSN02,PSN02VS-102,Switch
2964,PSN02,PSN02VF-136,Switch
2965,PSN02,PSN01VF-102,Switch
2966,PSN02,PSN02VF-104,Switch
2967,PSN02,PSN04VS-011,Switch
2968,PSN02,PSN04VS-111,Switch
2969,PSN02,PSN02VF-133,Switch
2970,PSN02,PSN02VS-103,Switch
2971,PSN02,PSN02VS-107,Switch
2972,PSN02,PSN02VF-135,Switch
2973,PSN02,PSN02VF-134,Switch
2974,PSN02,PSN02VF-137,Switch
2975,PSN02,PSN02VF-103,Switch
2976,PSN02,PSN02F-VF-03,Switch
2977,PSN02,PSN02VF-101,Switch
2978,PSN02,PSN02VF-109,Switch
2979,PSN02,PSN02VF-105,Switch
2980,PSN02,PSN02VF-128,Switch
2981,PSN02,PSN02VF-123,Switch
2982,PSN02,PSN02VF-112,Switch
2983,PSN02,PSN02VF-124,Switch
2984,PSN02,PSN02VF-126,Switch
2985,PSN02,PSN02VF-130,Switch
2986,PSN02,PSN04VS-115,Switch
2987,PSN02,PSN02VF-117,Switch
2988,PSN02,PSN02VF-120,Switch
2989,PSN02,PSN02VF-110,Switch
2990,PSN02,PSN02VF-129,Switch
2991,PSN02,PSN02VF-107,Switch
2992,PSN02,PSN02VF-114,Switch
2993,PSN02,PSN02VF-116,Switch
2994,PSN02,PSN02VF-131,Switch
2995,PSN02,PSN02VF-125,Switch
2996,PSN02,PSN02VF-113,Switch
2997,PSN02,PSN02VF-115,Switch
2998,PSN02,PSN02VF-132,Switch
2999,PSN02,PSN02VF-106,Switch
3000,PSN02,PSN02VF-127,Switch
3001,PSN02,PSN02VF-108,Switch
3002,PSN02,PSN02VF-121,Switch
3003,PSN02,PSN02VF-122,Switch
3004,PSN02,PSN02VF-119,Switch
3005,PSN02,PSN02VF-111,Switch
3006,PSN02,PSN02VF-118,Switch
3007,PSN02,PSN02VS-106,Switch
3008,PSN02,PSN02VS-105,Switch
3009,PSN02,PSN02VS-104,Switch
3010,NAA02,NAA02VS-02,Switch
3011,SWA07,SWA07VF-01,Switch
3012,SWA07,SWA07VS-15,Switch
3013,SWA07,SWA07VS-20,Switch
3014,SWA07,SWA07F-32,Switch
3015,SWA07,SWA07VF-16,Switch
3016,SWA07,-,Switch
3017,SWA07,SWA07VS-18,Switch
3018,SWA07,SWA07VF-07,Switch
3019,SWA07,SWA07VF-06/1,Switch
3020,SWA07,SWA07VF-11,Switch
3021,SWA07,SWA07VF-04,Switch
3022,SWA07,SWA07VS-02,Switch
3023,SWA07,SWA07VF-19,Switch
3024,SWA07,SWA07VF-06,Switch
3025,SWA07,SWA07VS-03,Switch
3026,SWA07,SWA07VF-09,Switch
3027,SWA07,SWA07VS-01,Switch
3028,SWA07,SWA07VS-16,Switch
3029,SWA07,SWA07VS-06,Switch
3030,SWA07,SWA07VF-16/1,Switch
3031,SWA07,SWA07VF-18,Switch
3032,SWA07,SWA07VF-10,Switch
3033,SWA07,SWA07VS-09,Switch
3034,SWA07,SWA07VS-17,Switch
3035,SWA07,SWA07VF-05,Switch
3036,SWA07,SWA07VF-15,Switch
3037,SWA07,SWA07VS-05,Switch
3038,SWA07,SWA07VF-03,Switch
3039,SWA07,SWA07VF-13,Switch
3040,SWA07,SWA07VF-14,Switch
3041,SWA07,SWA07VS-19,Switch
3042,SWA07,SWA07VF-08,Switch
3043,SWA07,-,Switch
3044,SWA07,SWA07VS-04,Switch
3045,SWA07,SWA07VS-08,Switch
3046,SWA07,SWA07VF-21,Switch
3047,SWA07,SWA07VS-07,Switch
3048,SWA07,SWA07VF-02,Switch
3049,SWA07,SWA07VF-20,Switch
3050,SWA07,SWA07VS-10,Switch
3051,PLC09,PLC09F-05/01,Switch
3052,PLC09,PLC09VS-08,Switch
3053,PLC09,PLC10VS-04,Switch
3054,PLC09,PLC09VS-06,Switch
3055,PLC09,PLC09F-23,Switch
3056,PLC09,PLC09F-11,Switch
3057,PLC09,PLC09VS-09,Switch
3058,PLC09,PLC09VS-02,Switch
3059,PLC09,PLC09F-07/01,Switch
3060,PLC09,PLC09F-21,Switch
3061,PLC09,PLC09VS-07,Switch
3062,PLC09,PLC09F-12,Switch
3063,PLC09,-,Switch
3064,PLC09,PLC09F-09,Switch
3065,PLC09,PLC09VS-04,Switch
3066,PLC09,PLC09F-20,Switch
3067,PLC09,PLC09VS-11,Switch
3068,PLC09,PLC09VS-01,Switch
3069,PLC09,PLC09VS-10,Switch
3070,PLC09,PLC09F-18,Switch
3071,PLC09,PLC09VS-12,Switch
3072,PLC09,PLC09VS-05,Switch
3073,PLC09,PLC09F-19.,Switch
3074,PLC09,PLC09F-22,Switch
3075,PLC09,PLC09F-04,Switch
3076,PLC09,WBA01VS-13,Switch
3077,PLC09,PLC10VS-10,Switch
3078,PLC09,PLC09VS-14,Switch
3079,PLC09,PLC09F-02,Switch
3080,PLC09,PLC09VS-03,Switch
3081,PLC09,PLC09F-05,Switch
3082,PLC09,PLC09F-07/02,Switch
3083,PLC09,PLC09VS-13,Switch
3084,PLC09,PLC09F-17.,Switch
3085,TAA10,TAA04F-00,Switch
3086,TAA10,TAA10VS-02,Switch
3087,TAA10,TAA04F-32,Switch
3088,TAA10,TAA-04F-90,Switch
3089,TAA10,TAA04F-24,Switch
3090,TAA10,TAA10VS-12,Switch
3091,TAA10,TAA04F-29,Switch
3092,TAA10,TAA04F-34,Switch
3093,TAA10,-,Switch
3094,TAA10,TAA04F-20,Switch
3095,TAA10,TAA04F-25,Switch
3096,TAA10,TAA10VS-04,Switch
3097,TAA10,TAA04F-40,Switch
3098,TAA10,TAA10VS-14,Switch
3099,TAA10,TAA10VS-16,Switch
3100,TAA10,TAA04F-30,Switch
3101,TAA10,TAA10VS-07,Switch
3102,TAA10,TAA04F-17,Switch
3103,TAA10,TAA04F-91,Switch
3104,TAA10,TAA04F-36,Switch
3105,TAA10,TAA04F-33,Switch
3106,TAA10,-,Switch
3107,TAA10,TAA10F-999999,Switch
3108,TAA10,TAA10VS-11,Switch
3109,TAA10,TAA10VS-06,Switch
3110,TAA10,TAA04F-22,Switch
3111,TAA10,TAA04VF-19/2,Switch
3112,TAA10,TAA10VS-05,Switch
3113,TAA10,-,Switch
3114,TAA10,TAA10VS-10,Switch
3115,TAA10,TAA04F-39,Switch
3116,TAA10,TAA10VS-09,Switch
3117,TAA10,TAA10VS-08,Switch
3118,TAA10,TAA04F-27,Switch
3119,TAA10,TAA10VS-01,Switch
3120,TAA10,TAA04F-19,Switch
3121,TAA10,TAA04F-28,Switch
3122,TAA10,TAA10VS-13,Switch
3123,TAA10,TAA04F-31,Switch
3124,TAA10,TAA04F-21,Switch
3125,STA10,STA10F-13,Switch
3126,STA10,STA10F-21,Switch
3127,STA10,STA10F-34,Switch
3128,STA10,STA10F-26,Switch
3129,STA10,STA10F-05,Switch
3130,STA10,STA10F-999,Switch
3131,STA10,STA10F-25,Switch
3132,STA10,STA10F-31,Switch
3133,STA10,STA10VS-05,Switch
3134,STA10,STA10F-33,Switch
3135,STA10,STA10VS-03,Switch
3136,STA10,STA10VS-13,Switch
3137,STA10,STA10F-30,Switch
3138,STA10,STA10F-03,Switch
3139,STA10,STA10F-02,Switch
3140,STA10,STA10F-00,Switch
3141,STA10,STA10F-32,Switch
3142,STA10,STA10F-12,Switch
3143,STA10,STA10F-38,Switch
3144,STA10,STA10F-04,Switch
3145,STA10,STA10VS-04,Switch
3146,STA10,STA10F-23,Switch
3147,STA10,STA10F-11,Switch
3148,STA10,STA10F-15,Switch
3149,STA10,STA10F-36,Switch
3150,STA10,STA10VS-14,Switch
3151,STA10,STA10VS-12,Switch
3152,STA10,STA10F-06,Switch
3153,STA10,STA10F-35,Switch
3154,STA10,STA10F-19,Switch
3155,STA10,STA10VS-07,Switch
3156,STA10,STA10F-14,Switch
3157,STA10,STA10F-24,Switch
3158,STA10,STA10VS-02,Switch
3159,STA10,STA10VS-01,Switch
3160,STA10,STA10VS-11,Switch
3161,STA10,STA10F-20,Switch
3162,STA10,STA10F-10,Switch
3163,STA10,STA10VS-09,Switch
3164,STA10,STA10VS-10,Switch
3165,STA10,STA10F-18,Switch
3166,STA10,STA10VS-16,Switch
3167,STA10,STA10F-09,Switch
3168,STA10,STA10F-16,Switch
3169,STA10,STA10F-08,Switch
3170,STA10,STA10VS-08,Switch
3171,STA10,STA10F-28,Switch
3172,STA10,STA10F-27,Switch
3173,STA10,STA10VS-06,Switch
3174,STA10,STA10F-07,Switch
3175,STA10,STA10F-29,Switch
3176,PLA07,PLA07VS-07,Switch
3177,PLA07,PLC07VS-08,Switch
3178,PLA07,PLA07VF-102,Switch
3179,PLA07,PLA08VS-14,Switch
3180,PLA07,PLA07VF-101,Switch
3181,PLA07,PLA07VF-103,Switch
3182,PLA07,PLA07VF-107,Switch
3183,PLA07,PLA07VF-108,Switch
3184,PLA07,PLA07VF-105,Switch
3185,PLA07,PLA07VS-04,Switch
3186,PLA07,PLA07VS-01,Switch
3187,PLA07,PLC02VS-05,Switch
3188,PLA07,PLA07VS-06,Switch
3189,PLA07,PLA07VS-05,Switch
3190,PLA07,PLA07VF-104,Switch
3191,PLA07,PLA07VS-03,Switch
3192,PLA07,PLA07VS-08,Switch
3193,PLA07,PLA07VF-106,Switch
3194,KPB01,KPB01VS-05,Switch
3195,KPB01,KPB01VS-06,Switch
3196,KPB01,KPB01VS-08,Switch
3197,KPB01,KPB01VS-02,Switch
3198,KPB01,KPB01F-06,Switch
3199,KPB01,KPB03VS-02,Switch
3200,KPB01,KPB10VS-09,Switch
3201,KPB01,KPB01F-08,Switch
3202,KPB01,KPB01VS-01,Switch
3203,KPB01,KPB01F-10,Switch
3204,KPB01,KPB01VS-03,Switch
3205,KPB01,KPB01F-09,Switch
3206,KPB01,KPB01VS-04,Switch
3207,KPB01,KPB01VS-07,Switch
3208,KPB01,KPB10VS-02,Switch
3209,KPB01,KPB01F-02,Switch
3210,KPB01,KPB01F-05,Switch
3211,KPB01,KPB01F-14,Switch
3212,KPB01,KPB01F-11,Switch
3213,KPB01,KPB01F-04,Switch
3214,WGT01,WGT01VF-01/1,Switch
3215,WGT01,WGT01VS-01,Switch
3216,WGT01,WGT01VS-05,Switch
3217,WGT01,WGT01VS-11,Switch
3218,WGT01,WGT01VS-13,Switch
3219,WGT01,WGT01VS-04,Switch
3220,WGT01,PLA04VS-10,Switch
3221,WGT01,WGT01VS-08,Switch
3222,WGT01,WGT01VF-01,Switch
3223,WGT01,WGT01VS-12,Switch
3224,WGT01,WGT01VS-09,Switch
3225,WGT01,WGT01VS-10,Switch
3226,WGT01,WGT01VS-03,Switch
3227,WGT01,WGT01VS-14,Switch
3228,WGT01,WGT01VS-07,Switch
3229,WGT01,WGT01VS-06,Switch
3230,WGT01,WGT01F-99,Switch
3231,WGT01,WGT01VS-02,Switch
3232,MSA08,MSA08VS-16,Switch
3233,MSA08,MSA08F-31,Switch
3234,MSA08,MSA08F-13,Switch
3235,MSA08,MSA08F-24,Switch
3236,MSA08,MSA08F-18,Switch
3237,MSA08,MSA08VS-03,Switch
3238,MSA08,MSA08VS-05,Switch
3239,MSA08,MSA08F-23,Switch
3240,MSA08,MSA08VS-08,Switch
3241,MSA08,MSA08F-11,Switch
3242,MSA08,MSA08F-20,Switch
3243,MSA08,MSA08F-32,Switch
3244,MSA08,MSA08F-17,Switch
3245,MSA08,MSA08F-601,Switch
3246,MSA08,MSA08VS-07,Switch
3247,MSA08,MSA08F-27,Switch
3248,MSA08,MSA08VS-01,Switch
3249,MSA08,MSA08F-22,Switch
3250,MSA08,MSA08VS-11,Switch
3251,MSA08,MSA08VS-04,Switch
3252,MSA08,MSA08VS-12,Switch
3253,MSA08,MSA08F-14,Switch
3254,MSA08,MSA08F-08,Switch
3255,MSA08,MSA08F-19,Switch
3256,MSA08,MSA08F-10,Switch
3257,MSA08,MSA08VS-09,Switch
3258,MSA08,MSA08F-28,Switch
3259,MSA08,MSA08F-21,Switch
3260,MSA08,MSA08F-25,Switch
3261,MSA08,MSA08F-12,Switch
3262,MSA08,MSA08F-602,Switch
3263,MSA08,MSA08F-01,Switch
3264,MSA08,MSA08F-26,Switch
3265,MSA08,MSA08VS-14,Switch
3266,MSA08,MSA08VS-10,Switch
3267,MSA08,MSA08F-03,Switch
3268,MSA08,MSA08VS-15,Switch
3269,MSA08,MSA08F-09,Switch
3270,MSA08,MSA08F-29,Switch
3271,MSA08,MSA08F-15,Switch
3272,MSA08,MSA08VS-13,Switch
3273,MSA08,MSA08F-16,Switch
3274,MSA08,SRC01F-040300,Switch
3275,MSA08,MSA08F-02,Switch
3276,MSA08,MSA08F-30,Switch
3277,MSA08,MSA08VS-06,Switch
3278,MSU01,MSU01F-09,Switch
3279,MSU01,MSU01F-06,Switch
3280,MSU01,MSU01F-10,Switch
3281,MSU01,MSU01F-08,Switch
3282,MSU01,MSU01F-07,Switch
3283,MSU01,MSU01VS-03,Switch
3284,MSU01,MSU01F-02,Switch
3285,MSU01,MSU01F-11,Switch
3286,MSU01,MSU03VS-03,Switch
3287,MSU01,MSU01VS-02,Switch
3288,MSU01,MSU01VS-27,Switch
3289,MSU01,MSU01VS-06,Switch
3290,PIH07,PIH07VS-05,Switch
3291,PIH07,PIH07F-11,Switch
3292,PIH07,PIH07VS-01,Switch
3293,PIH07,PIH07F-09,Switch
3294,PIH07,PIH07F-07/1,Switch
3295,PIH07,PIH07VS-08,Switch
3296,PIH07,PIH07F-10,Switch
3297,PIH07,PIH07F-08,Switch
3298,PIH07,PIH07VS-02,Switch
3299,PIH07,-,Switch
3300,PIH07,PIH07F-07,Switch
3301,PIH07,PIH07F-02,Switch
3302,PIH07,PIH07VS-04,Switch
3303,PIH07,PIH07F-04,Switch
3304,PIH07,PIH07F-01,Switch
3305,PIH07,PIH07VS-06,Switch
3306,PIH07,PIH07VS-07,Switch
3307,PIH07,PIH07F-15,Switch
3308,PIH07,QRA10VS-15,Switch
3309,PIH07,PIH08VS-10,Switch
3310,PIH07,PIH07F-13,Switch
3311,PLT03,PLE02VS-03,Switch
3312,PLT03,PLA01F-03/01,Switch
3313,PLT03,PLT03F-10,Switch
3314,PLT03,PLT03F-60,Switch
3315,PLT03,PLA01VF-03,Switch
3316,PLT03,PLT03F-77,Switch
3317,PLT03,PLA03F-16/01,Switch
3318,PLT03,PLE02VS-07,Switch
3319,PLT03,PLT03F-50,Switch
3320,PLT03,PLE02VS-06,Switch
3321,PLT03,PLT03VS-102,Switch
3322,PUU02,PUU02VF-15,Switch
3323,PUU02,PUU02VF-13,Switch
3324,PUU02,PUU02VF-16,Switch
3325,PUU02,PUU02VS-24,Switch
3326,PUU02,PUU02VF-14,Switch
3327,PUU02,PUU02VS-04,Switch
3328,PUU02,PUU02VS-25,Switch
3329,PUU02,PUU02VS-19,Switch
3330,PUU02,PUU02VF-02,Switch
3331,PUU02,PUU02F-23,Switch
3332,PUU02,PUU02VS-05,Switch
3333,PUU02,PUU05VS-09,Switch
3334,PUU02,PUU02VF-42,Switch
3335,PUU02,PUU02VS-20,Switch
3336,PUU02,PUU002VF-04,Switch
3337,PUU02,PUU02VS-15,Switch
3338,PUU02,PUU02VF-11,Switch
