,feeder,equipment,type
1441,LAA02,LAA02F-04,Switch
1442,LAA02,LAA02F-46,Switch
1443,LAA02,LAA02F-15,Switch
1444,LAA02,LAA02F-45,Switch
1445,LAA02,LAA02F-42,Switch
1446,LAA02,LAA02F-19,Switch
1447,LAA02,LAA02F-48,Switch
1448,LAA02,LAA02S-02,Switch
1449,LAA02,LAA02S-18,Switch
1450,LAA02,LAA02F-06,Switch
1451,LAA02,SZA05S-05/01,Switch
1452,LAA02,LAA02S-15,Switch
1453,LAA02,LAA02F-25,Switch
1454,LAA02,LAA02F-02,Switch
1455,LAA02,LAA02S-17,Switch
1456,LAA02,LAA02S-19,Switch
1457,LAA02,LAA02F-36,Switch
1458,LAA02,LAA02S-08,Switch
1459,LAA02,LAA02F-18,Switch
1460,LAA02,LAA02S-10,Switch
1461,LAA02,LAA02S-12,Switch
1462,LAA02,LAA02S-13,Switch
1463,NSB02,NSB02S-01,Switch
1464,NSB02,NSB02S-07,Switch
1465,NSB02,NSB02F-01,Switch
1466,NSB02,NSB02F-06,Switch
1467,NSB02,NSB02S-06,Switch
1468,NSB02,NSB02S-04,Switch
1469,NSB02,NSB02S-03,Switch
1470,NSB02,NSB02S-02,Switch
1471,NSB02,NSB02F-05,Switch
1472,NSB02,NSB02S-08,Switch
1473,NSB02,NSB02F-10,Switch
1474,NSB02,NSB02F-01/01,Switch
1475,NSB02,NSB02F-03,Switch
1476,NSB02,NSB02F-04,Switch
1477,NSB02,NSB02F-07,Switch
1478,NSB02,NSB02F-08,Switch
1479,NSB02,NSB02F-09,Switch
1480,NSB02,NSB02F-11,Switch
1481,PEA02,PEA02F-11,Switch
1482,PEA02,PEA02S-06,Switch
1483,PEA02,PEA02F-07,Switch
1484,PEA02,PEA02F-02,Switch
1485,PEA02,PEA02F-08,Switch
1486,PEA02,PEA02F-12,Switch
1487,PEA02,PEA02F-06,Switch
1488,PEA02,PEA02F-10,Switch
1489,PEA02,PEA02F-16,Switch
1490,PEA02,PEA02F-15,Switch
1491,PEA02,PEA02F-16/1,Switch
1492,PEA02,PEA02F-04,Switch
1493,PEA02,PEU05S-08,Switch
1494,PEA02,PEA02F-07/1,Switch
1495,PEA02,PEA02S-01,Switch
1496,PEA02,PEA02F-13,Switch
1497,PEA02,PEA02F-05,Switch
1498,PEA02,PEA07S-07,Switch
1499,PEA02,PEA08S-07,Switch
1500,PEA02,PEA02F-17,Switch
1501,PEA02,PEA02F-01,Switch
1502,PEA02,PEA02F-03,Switch
1503,PEA02,PEA02S-04,Switch
1504,PEA02,PEA02S-02,Switch
1505,PEA02,PEA02F-09,Switch
1506,PEA02,PEA02S-03,Switch
1507,PEA02,PEA02F-11/1,Switch
1508,PEA02,PEA02S-05,Switch
1509,PEA02,PEA02F-11/2,Switch
1510,PEA02,PEA02F-12/1,Switch
1511,PEA02,PEA02F-12/2,Switch
1512,PEA02,PEA02F-12/3,Switch
1513,PEA02,PEA02F-03/1,Switch
1514,PEA02,PEA02F-04/1,Switch
1515,PEA02,PEA02F-05/1,Switch
1516,CHA09,CHA09S-14,Switch
1517,CHA09,CHA9S-11,Switch
1518,CHA09,CHA09F-101,Switch
1519,CHA09,CHA09F-103,Switch
1520,CHA09,CHA9S-13,Switch
1521,CHA09,CHA09S-15,Switch
1522,CHA09,CHA09F-102,Switch
1523,CHA09,CHA9S-12,Switch
1524,CHA09,LOK05S-12,Switch
1525,LAA01,LAA01S-01,Switch
1526,PXA07,PXA7F-77,Switch
1527,PXA07,PXA07S-08,Switch
1528,PXA07,PXA07S-04,Switch
1529,PXA07,PXA07S-07,Switch
1530,PXA07,PXA07S-01,Switch
1531,PXA07,-,Switch
1532,PXA07,PXA07S-06,Switch
1533,PXA07,PXA07S-02,Switch
1534,PXA07,-,Switch
1535,PXA07,PXA07S-03,Switch
1536,PXA07,PXA07F-07,Switch
1537,PXA07,PXA07F-10,Switch
1538,PXA07,PXA07F-11,Switch
1539,PXA07,PXA07F-18,Switch
1540,PXA07,PXA07F-14,Switch
1541,PXA07,PXA09S-13,Switch
1542,PXA07,PXA07F-05,Switch
1543,PXA07,PXA07F-16,Switch
1544,PXA07,PXA07F-03,Switch
1545,PXA07,PXA07F-08,Switch
1546,PXA07,PXA07F-17,Switch
1547,PXA07,PXA07F-06,Switch
1548,PXA07,PXA07F-12,Switch
1549,PXA07,PXA07F-01,Switch
1550,PXA07,PXA07F-02,Switch
1551,PXA07,PXA07F-04,Switch
1552,PXA07,PXA07F-09,Switch
1553,UAA02,UAA02F-24,Switch
1554,UAA02,UAA02F-27,Switch
1555,UAA02,UAA02F-08/1,Switch
1556,UAA02,UAA02F-13,Switch
1557,UAA02,UAA02S-08,Switch
1558,UAA02,UAA02F-01,Switch
1559,UAA02,UAA02F-19/01,Switch
1560,UAA02,UAA02F-00,Switch
1561,UAA02,UAA02S-13,Switch
1562,UAA02,UAA02S-11,Switch
1563,UAA02,UAA02S-04,Switch
1564,UAA02,UAA02S-06,Switch
1565,UAA02,UAA02F-10,Switch
1566,UAA02,UAA02S-05,Switch
1567,UAA02,-,Switch
1568,UAA02,-,Switch
1569,UAA02,UAA02F-20,Switch
1570,UAA02,UAA02S-09,Switch
1571,UAA02,UAA02S-14,Switch
1572,UAA02,UAA02F-26,Switch
1573,UAA02,UAA05S-03,Switch
1574,UAA02,UAA02F-05,Switch
1575,UAA02,UAA02F-21,Switch
1576,UAA02,UAA02F-07,Switch
1577,UAA02,UAA02S-17,Switch
1578,UAA02,UAA02S-19,Switch
1579,UAA02,UAA02S-02,Switch
1580,UAA02,UAA02F-11,Switch
1581,UAA02,UAA02F-15,Switch
1582,UAA02,UAA02S-16,Switch
1583,UAA02,UAA02S-15,Switch
1584,UAA02,UAA02S-20,Switch
1585,UAA02,UAA06S-04,Switch
1586,UAA02,UAA02S-03,Switch
1587,UAA02,UAA02F-28,Switch
1588,UAA02,UAA02S-01,Switch
1589,UAA02,UAA02F-30,Switch
1590,UAA02,UAA02F-29,Switch
1591,UAA02,UAA02S-18,Switch
1592,UAA02,UAA02S-10,Switch
1593,UAA02,UAA02F-14,Switch
1594,UAA02,UAA02F-25,Switch
1595,UAA02,UAA02F-23,Switch
1596,UAA02,-,Switch
1597,UAA02,UAA02F-31,Switch
1598,UAA02,UAA02F-30/01,Switch
1599,UAA02,UAA02F-17,Switch
1600,UAA02,UAA02F-02,Switch
1601,UAA02,UAA02F-18,Switch
1602,UAA02,-,Switch
1603,UAA02,UAA02F-08,Switch
1604,UAA02,UAA02F-12,Switch
1605,UAA02,UAA02F-22,Switch
1606,UAA02,UAA02F-22/01,Switch
1607,UAA02,UAA02F-03,Switch
1608,UAA02,UAA02F-33,Switch
1609,UAA02,UAA02F-09,Switch
1610,UAA02,UAA02F-33/2,Switch
1611,UAA02,UAA02F-33/3,Switch
1612,UAA02,UAA02F-30/1,Switch
1613,UAA02,UAA02F-31/1,Switch
1614,UAA02,UAA02F-31/3,Switch
1615,UAA02,UAA02F-31/2,Switch
1616,LBB02,LBB02S-06,Switch
1617,LBB02,LBB02S-04,Switch
1618,LBB02,LBB02VS-02,Switch
1619,LBB02,LBB02S-08,Switch
1620,LBB02,-,Switch
1621,LBB02,LBB02F-01,Switch
1622,LBB02,-,Switch
1623,LBB02,LBB02S-05,Switch
1624,LBB02,LBB02F-03,Switch
1625,LOA08,LOA08F-03,Switch
1626,LOA08,LOA08F-02,Switch
1627,LOA08,LOA08S-04,Switch
1628,LOA08,LOA08F-11,Switch
1629,LOA08,LOA08F-10/1,Switch
1630,LOA08,LOA08VS-02,Switch
1631,LOA08,LOA08F-04,Switch
1632,LOA08,LOA08F-10,Switch
1633,LOA08,LOA08F-06,Switch
1634,LOA08,LOA08F-07,Switch
1635,LOA08,PEU03S-04,Switch
1636,LOA08,LOA08S-05,Switch
1637,LOA08,LOA08F-03/1,Switch
1638,LOA08,LOA08F-09,Switch
1639,LOA08,LOA08S-06,Switch
1640,LOA08,LOA08S-03,Switch
1641,LOA08,LOA08F-01,Switch
1642,LOA08,LOA08S-07,Switch
1643,LOA08,LOA08F-05,Switch
1644,LOA08,LOA08F-08,Switch
1645,LOA08,LOA08F-13,Switch
1646,LOA08,LOA08F-06/1,Switch
1647,LOA08,LOA08F-12,Switch
1648,LOA08,LOA08F-11/1,Switch
1649,LOA08,LOA08F-14,Switch
1650,LOA08,LOA08F-06/2,Switch
1651,LOA08,PEU03F-15,Switch
1652,NSB09,NSB09F-01,Switch
1653,NSB09,NSB09F-02,Switch
1654,NSB09,NSB09F-03,Switch
1655,NSB09,NSB09S-01,Switch
1656,NSB09,NSB09S-06,Switch
1657,NSB09,NSB09S-02,Switch
1658,PEA04,PEA04F-03,Switch
1659,PEA04,PEA04F-01/1,Switch
1660,PEA04,PEA04S-06,Switch
1661,PEA04,PEA04F-05,Switch
1662,PEA04,PEA04S-02,Switch
1663,PEA04,PEA04S-04,Switch
1664,PEA04,PEA04F-01,Switch
1665,PEA04,PEA04F-02,Switch
1666,PEA04,PEA04F-04,Switch
1667,PEA04,PEA04S-05,Switch
1668,PEA04,PEA04S-01,Switch
1669,PEA04,PEA04F-05/01,Switch
1670,PEA04,PEA4F-01/2,Switch
1671,PEA04,PEA04F-05/2,Switch
1672,PEA04,PEA04F-05/3,Switch
1673,PEA04,PEA04F-01/01,Switch
1674,NSB07,NSB07F-08,Switch
1675,NSB07,NSB07S-09,Switch
1676,NSB07,NSB07S-06,Switch
1677,NSB07,NSB07F-07/01,Switch
1678,NSB07,NSB07F-05,Switch
1679,NSB07,NSB07F-12,Switch
1680,NSB07,NSB07S-12,Switch
1681,NSB07,NSB07S-15,Switch
1682,NSB07,NSB07S-02,Switch
1683,NSB07,NSB07F-02,Switch
1684,NSB07,NSB07S-08,Switch
1685,NSB07,NSB07F-13,Switch
1686,NSB07,NSB07F-06,Switch
1687,NSB07,NSB07F-07,Switch
1688,NSB07,NSB07S-14,Switch
1689,NSB07,NSB07F-03,Switch
1690,NSB07,NSB07F-10,Switch
1691,NSB07,NSB07F-11,Switch
1692,NSB07,NSB07S-01,Switch
1693,NSB07,NSB07S-03,Switch
1694,NSB07,NSB07F-09,Switch
1695,NSB07,NSB07F-14,Switch
1696,NSB07,NSB07F-04,Switch
1697,NSB07,NSB07S-11,Switch
1698,NSB07,NSB07S-05,Switch
1699,BSH05,BSH05F-02/02,Switch
1700,BSH05,BSH05F-09,Switch
1701,BSH05,BSH05S-01/01,Switch
1702,BSH05,BSH5S-05,Switch
1703,BSH05,BSH07S-07,Switch
1704,BSH05,BSH05S-01/06,Switch
1705,BSH05,BSH05S-03,Switch
1706,BSH05,BSH05F-07/01,Switch
1707,BSH05,BSH05F-22,Switch
1708,BSH05,BSH05S-01/02,Switch
1709,BSH05,BSH05S-08/1,Switch
1710,BSH05,BSH05F-11,Switch
1711,BSH05,BSH05S-04,Switch
1712,BSH05,BSH05S-09,Switch
1713,BSH05,BSH07S-06,Switch
1714,BSH05,BSH05F-02,Switch
1715,BSH05,BSH05S-02,Switch
1716,BSH05,BSH05F-21,Switch
1717,BSH05,BSH05F-13,Switch
1718,BSH05,BSH05F-03,Switch
1719,BSH05,BSH05F-04,Switch
1720,BSH05,BSH05F-13/02,Switch
1721,BSH05,BSH05F-08,Switch
1722,BSH05,BSH05F-22/01,Switch
1723,BSH05,BSH05F-20/1,Switch
1724,BSH05,BSH05F-05,Switch
1725,BSH05,BSH05F-20/02,Switch
1726,BSH05,BSH05S-02/1,Switch
1727,BSH05,BSH05F-15/01,Switch
1728,BSH05,BSH05S-01/05,Switch
1729,BSH05,BSH05F-07/03,Switch
1730,BSH05,BSH05F-07,Switch
1731,BSH05,WIR02S-17,Switch
1732,BSH05,BSH05F-15/02,Switch
1733,BSH05,BSH05F-14,Switch
1734,BSH05,BSH07S-08,Switch
1735,BSH05,BSH05F-15,Switch
1736,BSH05,BSH05F-10,Switch
1737,BSH05,BSH05F-13/03,Switch
1738,BSH05,BSH05F-06,Switch
1739,BSH05,BSH05F-12,Switch
1740,BSH05,BSH05F-01,Switch
1741,BSH05,BSH05F-13/01,Switch
1742,BSH05,BSH05F-07/02,Switch
1743,BSH05,BSH05S-01,Switch
1744,HKA08,HKA08S-05,Switch
1745,HKA08,HKA08S-04,Switch
1746,HKA08,HKA08F-15,Switch
1747,HKA08,HKA08F-10,Switch
1748,HKA08,HAK08F-0090,Switch
1749,HKA08,HKA08S-16,Switch
1750,HKA08,HKA08F-02,Switch
1751,HKA08,HKA08S-03,Switch
1752,HKA08,HKA08S-22,Switch
1753,HKA08,HKA08F-17,Switch
1754,HKA08,HKA08F-03,Switch
1755,HKA08,HKA08S-02,Switch
1756,HKA08,HKA08S-23,Switch
1757,HKA08,HKA08F-04,Switch
1758,HKA08,HKA08F-18,Switch
1759,HKA08,HKA08F-16,Switch
1760,HKA08,HKA08F-13,Switch
1761,HKA08,HKA08F-14,Switch
1762,HKA08,HKA08F-01,Switch
1763,HKA08,HKA08S-01,Switch
1764,HKA08,HKA08F-01/01,Switch
1765,HKA08,HKA08S-24,Switch
1766,HKA08,HKA08S-25,Switch
1767,HKA08,HKA08S-18,Switch
1768,HKA08,HKA08F-08,Switch
1769,HKA08,HKA08F-06,Switch
1770,HKA08,HKA08S-14,Switch
1771,HKA08,HKA08S-19,Switch
1772,HKA08,HKA08F-12,Switch
1773,HKA08,HKA08F-11,Switch
1774,HKA08,HKA08F-07,Switch
1775,HKA08,HKA08F-05,Switch
1776,HKA08,HKA08F-09,Switch
1777,HKA08,HKA08S-10,Switch
1778,HKA08,MRA01S-14,Switch
1779,HKA08,HKA08S-17,Switch
1780,HKA08,HKA08S-09,Switch
1781,HKA08,HKA08S-15,Switch
1782,HKA08,HKA08F-07/01,Switch
1783,HKA08,HKA08S-13,Switch
1784,PRI03,PRI03S-01,Switch
1785,TCA02,TCA02F-02/02,Switch
1786,TCA02,TCA02S-08/01,Switch
1787,TCA02,TCA02F-11,Switch
1788,TCA02,TCA02S-08,Switch
1789,TCA02,TCA02F-02,Switch
1790,TCA02,TCA02S-07,Switch
1791,TCA02,TCA02F-09,Switch
1792,TCA02,TCA02S-05,Switch
1793,TCA02,TCA02F-14,Switch
1794,TCA02,TCA02S-06,Switch
1795,TCA02,TCA02S-11,Switch
1796,TCA02,TCA02F-12,Switch
1797,TCA02,TCA02F-02/01,Switch
1798,TCA02,TCA02F-07,Switch
1799,TCA02,TCA02F-01,Switch
1800,TCA02,TCA02S-12,Switch
1801,TCA02,TCA02S-14,Switch
1802,TCA02,TCA02S-09,Switch
1803,TCA02,TCA02F-18,Switch
1804,TCA02,TCA02F-05,Switch
1805,TCA02,TCA02F-06,Switch
1806,TCA02,TCA02F-13,Switch
1807,TCA02,TCA02F-04,Switch
1808,TCA02,TCA02F-10,Switch
1809,TCA02,TCA02S-10,Switch
1810,TCA02,TCA02S-04,Switch
1811,TCA02,TCA02F-15,Switch
1812,TCA02,TCA02F-16,Switch
1813,TCA02,TCA02F-03,Switch
1814,TCA02,TCA02F-17,Switch
1815,TCA02,TCA02F-19,Switch
1816,LOK03,LOK03F-02,Switch
1817,LOK03,LOK03F-08,Switch
1818,LOK03,LOK03F-04,Switch
1819,LOK03,LOK03F-06,Switch
1820,LOK03,LOK03F-05,Switch
1821,LOK03,LOK03F-13,Switch
1822,LOK03,LOK03F-09,Switch
1823,LOK03,LOK03F-07,Switch
1824,LOK03,LOK03F-10,Switch
1825,LOK03,LOK03F-03,Switch
1826,LOK03,LOK03F-11/1,Switch
1827,LOK03,LOK03F-15,Switch
1828,LOK03,LOK03F-14,Switch
1829,LOK03,LOK03F-11,Switch
1830,LOK03,LOK03S-01,Switch
1831,LOK03,LOK03S-02,Switch
1832,LOK03,LOK03F-01,Switch
1833,LOK03,LOK03F-12,Switch
1834,LOK03,LOK03F-13/1,Switch
1835,NSA08,NSA08F-02,Switch
1836,NSA08,NSA08F-02/01,Switch
1837,NSA08,NSA08S-04,Switch
1838,NSA08,NSA08S-01,Switch
1839,NSA08,NSA08S-02,Switch
1840,NSA08,NSA08S-05,Switch
1841,NSA08,NSB08S-21,Switch
1842,NSA08,NSB08S-22,Switch
1843,NSA08,NSA08S-03,Switch
1844,NCH04,NCH04F-10/01,Switch
1845,NCH04,NCH04F-09,Switch
1846,NCH04,NCH04S-03,Switch
1847,NCH04,NCH04F-08/01,Switch
1848,NCH04,NCH04F-13/01,Switch
1849,NCH04,NCH04F-13,Switch
1850,NCH04,NCH04F-09/01,Switch
1851,NCH04,NCH04S-11,Switch
1852,NCH04,NCH04F-06,Switch
1853,NCH04,NCH04F-12,Switch
1854,NCH04,NCH04F-07,Switch
1855,NCH04,NCH04F-13/02,Switch
1856,NCH04,NCH04S-04,Switch
1857,NCH04,NCH04S-10,Switch
1858,NCH04,NCH04S-09,Switch
1859,NCH04,NCH04F-08,Switch
1860,NCH04,NCH04F-12/02,Switch
1861,NCH04,NCH04F-10/05,Switch
1862,NCH04,NCH04S-07,Switch
1863,NCH04,NCH04F-12/01,Switch
1864,NCH04,NCH04S-06,Switch
1865,NCH04,NCH04F-02,Switch
1866,NCH04,NCH04S-05,Switch
1867,NCH04,NCH04F-11,Switch
1868,NCH04,NCH04F-10/04,Switch
1869,NCH04,NCH04F-12/03,Switch
1870,NCH04,NCH04F-12/04,Switch
1871,NCH04,NCH04F-10/06,Switch
1872,NCH04,NCH04S-02,Switch
1873,NCH04,NCH04F-10,Switch
1874,NCH04,NCH04F-04,Switch
1875,NCH04,NCH4F-00,Switch
1876,NCH04,NCH04F-03,Switch
1877,NCH04,NCH04S-01,Switch
1878,NCH04,NCH04F-10/03,Switch
1879,NCH04,NCH04F-10/02,Switch
1880,LOA02,LOA02F-20,Switch
1881,LOA02,LOA02F-09,Switch
1882,LOA02,LOA02S-13,Switch
1883,LOA02,LOA02F-15,Switch
1884,LOA02,LOA02F-19,Switch
1885,LOA02,LOA02F-03,Switch
1886,LOA02,LOA02S-07,Switch
1887,LOA02,LOA02S-04,Switch
1888,LOA02,LOA02F-22/1,Switch
1889,LOA02,LOA02F-06,Switch
1890,LOA02,LOA02F-04,Switch
1891,LOA02,LOA02F-18,Switch
1892,LOA02,LOA02S-03,Switch
1893,LOA02,LOA02F-15/1,Switch
1894,LOA02,LOA02F-10,Switch
1895,LOA02,LOA02F-09/2,Switch
1896,LOA02,LOA02S-14,Switch
1897,LOA02,LOA02F-09/1,Switch
1898,LOA02,LOA02F-02,Switch
1899,LOA02,LOA02S-08,Switch
1900,LOA02,LOA02S-06,Switch
1901,LOA02,LOA02F-07,Switch
1902,LOA02,LOA02F-08,Switch
1903,LOA02,LOA02F-12,Switch
1904,LOA02,LOA02S-11,Switch
1905,LOA02,LOA02S-09,Switch
1906,LOA02,LOA02F-22,Switch
1907,LOA02,LOA02S-12,Switch
1908,LOA02,LOA02F-17,Switch
1909,LOA02,LOA02F-01,Switch
1910,LOA02,LOA02F-05,Switch
1911,LOA02,LOA02VS-02,Switch
1912,LOA02,LOA02S-05,Switch
1913,LOA02,LOA02F-16,Switch
1914,LOA02,LOA02F-21/1,Switch
1915,LOA02,LOA02S-10,Switch
1916,LOA02,LOA02F-11,Switch
1917,LOA02,LOA05S-12,Switch
1918,LOA02,LOA02F-17/1,Switch
1919,LOA02,LOA02F-01/1,Switch
1920,LOA02,LOA02F-14,Switch
1921,LOA02,LOA02F-23,Switch
1922,LOA02,LOA02F-13,Switch
1923,LOA02,LOA02F-21,Switch
1924,PSN03,LAA09F-49,Switch
1925,PSN03,LAA09F-39,Switch
1926,PSN03,LAA09F-40,Switch
1927,PSN03,LAA09S-32,Switch
1928,PSN03,LAA09F-46,Switch
1929,PSN03,LAA09F-44,Switch
1930,PSN03,LAA09F-47,Switch
1931,PSN03,LAA09F-42,Switch
1932,PSN03,LAA09F-43,Switch
1933,PSN03,LAA09F-41,Switch
1934,PSN03,LAA09F-50,Switch
1935,PSN03,LAA09F-48,Switch
1936,PSN03,LAA09F-45,Switch
1937,PSN03,LAA09S-34,Switch
1938,PSN03,LAA09F-47/01,Switch
1939,PSN03,LAA09F-47/02,Switch
1940,CNA02,CNA02F-08,Switch
1941,CNA02,CNA02F-11,Switch
1942,CNA02,CNA02F-03,Switch
1943,CNA02,CNA2S-07,Switch
1944,CNA02,CNA02F-06,Switch
1945,CNA02,CNA02F-10,Switch
1946,CNA02,CNA02F-04,Switch
1947,CNA02,CNA02S-01,Switch
1948,CNA02,CNA02F-09,Switch
1949,CNA02,CNA02F-02,Switch
1950,CNA02,CNA02S-06,Switch
1951,CNA02,CNA02S-04,Switch
1952,CNA02,CNA02F-08/1,Switch
1953,CNA02,CNA06S-03,Switch
1954,CNA02,CNA02F-12,Switch
1955,CNA02,CNA02F-05,Switch
1956,CNA02,CNA02S-02,Switch
1957,CNA02,CNA02F-13,Switch
1958,CNA02,-,Switch
1959,CNA02,KBG03F-21,Switch
1960,CNA02,CNA02S-03,Switch
1961,CNA02,CNA02F-07,Switch
1962,CNA02,CNA02S-05,Switch
1963,CNA02,CNA02F-01/2,Switch
1964,CNA02,CNA02F-01/1,Switch
1965,KSR06,KSR06S-15,Switch
1966,KSR06,KSR06S-02,Switch
1967,KSR06,KSR06F-12,Switch
1968,KSR06,KSR06F-02,Switch
1969,KSR06,KSR06F-08,Switch
1970,KSR06,KSR06F-18,Switch
1971,KSR06,KSR06S-11,Switch
1972,KSR06,KSR06F-11,Switch
1973,KSR06,KSR06S-05,Switch
1974,KSR06,KSR06F-05,Switch
1975,KSR06,KSR07F-39/1,Switch
1976,KSR06,KSR06F-22,Switch
1977,KSR06,KSR06S-10,Switch
1978,KSR06,KSR06F-14,Switch
1979,KSR06,KSR06F-20,Switch
1980,KSR06,KSR06F-10,Switch
1981,KSR06,KSR06F-09,Switch
1982,KSR06,KSR06F-03,Switch
1983,KSR06,KSR06F-16,Switch
1984,KSR06,KSR06F-07,Switch
1985,KSR06,KSR06S-14,Switch
1986,KSR06,KSR06F-15,Switch
1987,KSR06,KSR06F-19,Switch
1988,KSR06,KSR06S-01,Switch
1989,KSR06,KSR06F-04,Switch
1990,KSR06,KSR06S-12,Switch
1991,KSR06,KSR06S-08,Switch
1992,KSR06,KSR06F-13,Switch
1993,KSR06,KSR06F-21,Switch
1994,KSR06,KSR06F-06,Switch
1995,KSR06,KSR06S-09,Switch
1996,KSR06,KSR06S-04,Switch
1997,KSR06,KSR06S-13,Switch
1998,KSR06,KSR06F-17,Switch
1999,KSR06,KSR06S-07,Switch
2000,KSR06,KSR06F-01,Switch
2001,KSR06,KSR06S-06,Switch
2002,PRI07,PRI07F-02,Switch
2003,PRI07,-,Switch
2004,PRI07,PRI07S-01,Switch
2005,PRI07,PRI07F-01,Switch
2006,PRI07,PRI07S-02,Switch
2007,BSH02,BSH02S-02,Switch
2008,BSH02,BSH02F-01,Switch
2009,BSH02,BSH02S-01,Switch
2010,BSH02,BSH02S-12,Switch
2011,BSH02,BSH02F-01/05,Switch
2012,BSH02,-,Switch
2013,BSH02,BSH02S-02/2,Switch
2014,BSH02,BSH02S-05,Switch
2015,BSH02,BSH07S-05,Switch
2016,BSH02,BSH02F-01/06,Switch
2017,BSH02,BSH02F-03,Switch
2018,BSH02,BSH02F-01/03,Switch
2019,BSH02,BSH02S-03,Switch
2020,BSH02,BSH02S-04,Switch
2021,BSH02,-,Switch
2022,BSH02,BSH02F-02,Switch
2023,BSH02,BSH02S-02/1,Switch
2024,BSH02,BSH02F-02/01,Switch
2025,BSH02,BSH02F-01/07,Switch
2026,BSH02,BSH02F-01/01,Switch
2027,BSH02,-,Switch
2028,LOA04,PEU04S-16,Switch
2029,LOA04,LOA04F-26,Switch
2030,LOA04,LOA04F-25/3,Switch
2031,LOA04,LOA04F-25,Switch
2032,LOA04,LOA04S-12,Switch
2033,LOA04,LOA04F-25/2,Switch
2034,LOA04,LOA04F-20,Switch
2035,LOA04,LOA04F-30,Switch
2036,LOA04,LOA04F-16,Switch
2037,LOA04,LOA04S-24,Switch
2038,LOA04,LOA04F-03,Switch
2039,LOA04,LOA04F-19/1,Switch
2040,LOA04,LOA04S-06,Switch
2041,LOA04,LOA04S-09,Switch
2042,LOA04,LOA04F-17,Switch
2043,LOA04,LOA04F-29,Switch
2044,LOA04,LOA04F-16/1,Switch
2045,LOA04,LOA04F-24,Switch
2046,LOA04,LOA04S-18,Switch
2047,LOA04,LOA04S-08,Switch
2048,LOA04,LOA04S-11,Switch
2049,LOA04,LOA04S-20,Switch
2050,LOA04,LOA04S-14,Switch
2051,LOA04,LOA04F-01/1,Switch
2052,LOA04,LOA04F-32,Switch
2053,LOA04,LOA04S-13,Switch
2054,LOA04,LOA04F-02,Switch
2055,LOA04,LOA04S-17,Switch
2056,LOA04,LOA04S-21,Switch
2057,LOA04,LOA04F-22,Switch
2058,LOA04,LOA04S-05,Switch
2059,LOA04,LOA04S-15,Switch
2060,LOA04,LOA04S-11/01,Switch
2061,LOA04,LOA04S-07,Switch
2062,LOA04,LOA04F-15,Switch
2063,LOA04,LOA04S-02,Switch
2064,LOA04,LOA04F-33,Switch
2065,LOA04,LOA04S-23,Switch
2066,LOA04,LOA04F-13,Switch
2067,LOA04,LOA04F-15/2,Switch
2068,LOA04,LOA04F-28,Switch
2069,LOA04,LOA04F-31,Switch
2070,LOA04,LOA04S-19,Switch
2071,LOA04,LOA04F-23,Switch
2072,LOA04,LOA04S-16,Switch
2073,LOA04,LOA04F-18,Switch
2074,LOA04,LOA04F-19/2,Switch
2075,LOA04,LOA04F-12,Switch
2076,LOA04,LOA04S-10,Switch
2077,LOA04,LOA04S-04,Switch
2078,LOA04,LOA04F-14/1,Switch
2079,LOA04,LOA04F-01,Switch
2080,LOA04,LOA04F-11,Switch
2081,LOA04,LOA04F-19,Switch
2082,LOA04,LOA04S-03,Switch
2083,LOA04,LOA04F-15/1,Switch
2084,LOA04,LOA04F-04,Switch
2085,LOA04,LOA04F-14,Switch
2086,LOA04,LOA04F-22/1,Switch
2087,LOA04,LOA04F-21,Switch
2088,LOA04,LOA04F-04/1,Switch
2089,LOA04,LOA04F-27,Switch
2090,LOA04,LOA04F-16/3,Switch
2091,LOA04,LOA04F-26/2,Switch
2092,LOA04,LOA04F-14/2,Switch
2093,LOA04,LOA04F-27/1,Switch
2094,LOA04,LOA04F-05,Switch
2095,LOA04,LOA04F-10/1,Switch
2096,LOA04,LOA04F-08,Switch
2097,LOA04,LOA04F-11/1,Switch
2098,LOA04,LOA04F-09/1,Switch
2099,LOA04,LOA04F-07,Switch
2100,LOA04,LOA04F-06,Switch
2101,LOA04,LOA04F-10,Switch
2102,LOA04,LOA04F-26/1,Switch
2103,LOA04,LOA04F-16/2,Switch
2104,LOA04,LOA04F-09,Switch
2105,LOA04,LOA04F-21/1,Switch
2106,LAA10,LAA10F-17,Switch
2107,LAA10,LAA10F-20,Switch
2108,LAA10,LAA10F-01,Switch
2109,LAA10,LAA10F-07,Switch
2110,LAA10,LAA10F-11,Switch
2111,LAA10,LAA10F-05,Switch
2112,LAA10,LAA10F-04,Switch
2113,LAA10,LAA10F-08,Switch
2114,LAA10,LAA10F-02,Switch
2115,LAA10,LAA10F-03,Switch
2116,LAA10,LAA10F-18,Switch
2117,LAA10,LAA10F-12,Switch
2118,LAA10,LAA10F-15,Switch
2119,LAA10,LAA10S-01,Switch
2120,LAA10,LAA10F-19,Switch
2121,LAA10,LAA10S-05,Switch
2122,LAA10,LAA10F-13,Switch
2123,LAA10,LAA10S-04,Switch
2124,LAA10,LAA10F-10,Switch
2125,LAA10,LAA10F-06,Switch
2126,LAA10,LAA10F-09,Switch
2127,LAA10,LAA10F-14,Switch
2128,LAA10,LAA10S-03,Switch
2129,LAA10,LAA10S-02,Switch
2130,LAA10,LAA10S-07,Switch
2131,LAA10,UAA05S-11,Switch
