,feeder,equipment,type
5357,XSU02,XSU02VS-102,Switch
5358,XSU02,XSU02VS-103,Switch
5359,XSU02,XSU03VS-109,Switch
5360,XSU02,XSU02VS-105,Switch
5361,MHA08,MHA08VF-101,Switch
5362,MHA08,MHA08VS-102,Switch
5363,MHA08,MHA08VF-106,Switch
5364,MHA08,MHA06VF-702,Switch
5365,MHA08,MHA06VF-101,Switch
5366,MHA08,MHA08VF-104,Switch
5367,MHA08,MHA06VF-701/1,Switch
5368,MHA08,MHA06VF-702/1,Switch
5369,MHA08,MHA06VS-103,Switch
5370,MHA08,MHA08VF-103,Switch
5371,MHA08,MHA07VS-104,Switch
5372,MHA08,MHA08VS-101,Switch
5373,CHM01,CHM01VS-103,Switch
5374,CHM01,CHM01VS-109,Switch
5375,CHM01,CHM01VS-106,Switch
5376,CHM01,CHM01VF-101,Switch
5377,CHM01,CHM01VF-103,Switch
5378,CHM01,CHM01VS-105,Switch
5379,CHM01,CHM01VS-104,Switch
5380,CHM01,CHM01VF-110,Switch
5381,CHM01,CHM01VS-102,Switch
5382,CHM01,CHM01VF-105,Switch
5383,CHM01,CHM01VF-104,Switch
5384,CHM01,CHM01VF-107,Switch
5385,CHM01,CHM01VF-109,Switch
5386,CHM01,CHM01VF-106,Switch
5387,CHM01,CHM01VS-108,Switch
5388,CHM01,CHM01VS-107,Switch
5389,CHM01,CHM01VF-111,Switch
5390,CHM01,CHM01VS-101,Switch
5391,CME01,CME01VS-102,Switch
5392,CME01,CMC03F-04,Switch
5393,CME01,CME01F-04,Switch
5394,CME01,CME01VF-103,Switch
5395,CME01,CME01VF-104,Switch
5396,CME01,CME01VF-101/2,Switch
5397,CME01,CME01VF-101,Switch
5398,CME01,CME01VF-102,Switch
5399,CME01,CME01VS-02,Switch
5400,CME01,CMC03F-06,Switch
5401,CME01,CME01F-103,Switch
5402,CME01,CME01F-102,Switch
5403,CME01,CME01VS-901,Switch
5404,CME01,CME01VS-101,Switch
5405,CME01,CME01VS-104,Switch
5406,CME01,CME01VS-103,Switch
5407,CME01,CMC03F-05/01,Switch
5408,CME01,CME01VS-108,Switch
5409,CME01,CME01VS-105,Switch
5410,CME01,CME01VF-XXX/8,Switch
5411,CME01,CME01VF-XXX/9,Switch
5412,CME01,CME01VF-XXX/10,Switch
5413,CME01,CME01VF-XXX/8,Switch
5414,CME01,CME01VF-XXX/4,Switch
5415,CME01,CME01VF-XXX/7,Switch
5416,CME01,CME01VF-XXX/5,Switch
5417,CME01,CME01VF-XXX/7,Switch
5418,CME01,CME01VF-XXX/12,Switch
5419,CME01,CME01VF-666,Switch
5420,CME01,CME02VS-902,Switch
5421,LIA05,LIA05VF-105,Switch
5422,LIA05,LIA05VF-122,Switch
5423,LIA05,LIA05VF-104/1,Switch
5424,LIA05,LIA05VF-111,Switch
5425,LIA05,LIA05VF-114/1,Switch
5426,LIA05,LIA05VS-106,Switch
5427,LIA05,LIA05VF-118/1,Switch
5428,LIA05,LIA05VF-116,Switch
5429,LIA05,LIA05VF-124,Switch
5430,LIA05,LIA05VF-119,Switch
5431,LIA05,LIA05VF-117,Switch
5432,LIA05,LIA05VF-103,Switch
5433,LIA05,LIA05VF-104,Switch
5434,LIA05,LIA05VF-110,Switch
5435,LIA05,LIA05VF-105/1,Switch
5436,LIA05,LIA05VF-109,Switch
5437,LIA05,XXX77F-000002,Switch
5438,LIA05,LIA05VF-102,Switch
5439,LIA05,LIA05VF-106,Switch
5440,LIA05,LIA05VS-102,Switch
5441,LIA05,LIA05VS-104,Switch
5442,LIA05,LIA05VS-105,Switch
5443,LIA05,LIA05VF-120,Switch
5444,LIA05,LIA05VF-125,Switch
5445,LIA05,LIA05VF-121,Switch
5446,LIA05,LIA05VF-123,Switch
5447,LIA05,LIA05VF-107,Switch
5448,LIA05,LIA05VS-101,Switch
5449,LIA05,LIA05VF-127,Switch
5450,LIA05,LIA05VF-108,Switch
5451,LIA05,LIA05VF-108/1,Switch
5452,LIA05,LIA05VF-118,Switch
5453,LIA05,LIA05VF-126,Switch
5454,LIA05,LIA05VF-114,Switch
5455,LIA05,LIA05VF-116/1,Switch
5456,LIA05,LIA05VF-115,Switch
5457,LIA05,LIA05VS-103,Switch
5458,LIA05,LIA05VF-101,Switch
5459,LPB06,LPB06VS-601,Switch
5460,LPB06,LPB06VF-107,Switch
5461,LPB06,LPB06VF-108/01,Switch
5462,LPB06,LPB06VF-101,Switch
5463,LPB06,LPB06VF-105,Switch
5464,LPB06,LPB06VF-106,Switch
5465,LPB06,LPB06VF-108,Switch
5466,LPB06,LPB06VF-109/01,Switch
5467,LPB06,LPB06VF-109,Switch
5468,LPB06,LPB06VS-03,Switch
5469,LPB06,LPB06VF-102,Switch
5470,LPB06,LPB06VF-106/01,Switch
5471,LPB06,LPB06VF-108/03,Switch
5472,LPB06,LPB06VF-108/02,Switch
5473,LPB06,LPB06VF-104,Switch
5474,LPB06,LPB06VS-02,Switch
5475,LPB06,LPB06VS-103,Switch
5476,LPB06,LPB06VF-103,Switch
5477,LPB06,LPB06VF-103/01,Switch
5478,LPB06,LPB06VS-110,Switch
5479,LPB06,LPB06VS-116,Switch
5480,LPB06,LPB06VS-117,Switch
5481,LPB06,LPB06VF-114,Switch
5482,LPB06,LPB06VF-115,Switch
5483,LPB06,LPB06VF-111/01,Switch
5484,LPB06,LPB06VF-110,Switch
5485,LPB06,LPB06VS-104,Switch
5486,LPB06,LPB07VS-105,Switch
5487,LPB06,LPB06VS-107,Switch
5488,LPB06,LPB06VS-108,Switch
5489,LPB06,LPB06VS-113,Switch
5490,LPB06,LPB06VF-112,Switch
5491,LPB06,LPB06VS-105,Switch
5492,LPB06,LPB06VF-111,Switch
5493,LPB06,LPB06VS-111,Switch
5494,LPB06,LPB06VF-113/01,Switch
5495,LPB06,LPB06VS-112,Switch
5496,LPB06,LPB06VF-113,Switch
5497,LPB06,LPB06VS-102,Switch
5498,LPB06,LPB06VS-114,Switch
5499,CUN05,CUN05S-04,Switch
5500,CUN05,CUN05F-01,Switch
5501,CUN05,CUN05F-01/01,Switch
5502,CUN05,CUN05F-12,Switch
5503,CUN05,CUN05F-13,Switch
5504,CUN05,CUN05F-05,Switch
5505,CUN05,CUN05S-10,Switch
5506,CUN05,CUN05F-04,Switch
5507,CUN05,CUN05S-08,Switch
5508,CUN05,CUN05S-07,Switch
5509,CUN05,CUN05S-09,Switch
5510,CUN05,CUN05F-02,Switch
5511,CUN05,CUN05S-13,Switch
5512,CUN05,CUN05S-14,Switch
5513,CUN05,CUN05S-15,Switch
5514,CUN05,CUN05F-09,Switch
5515,CUN05,CUN05F-08,Switch
5516,CUN05,CUN05F-11,Switch
5517,CUN05,CUN05F-10,Switch
5518,CUN05,CUN05F-03,Switch
5519,CUN05,CUN05F-07,Switch
5520,CUN05,CUN05S-06,Switch
5521,CUN05,CUN05S-05,Switch
5522,CUN05,CUN05F-12/1,Switch
5523,CUN05,CUN05F-999999,Switch
5524,CUN05,CUN05F-01/2,Switch
5525,MLA10,MLA10VS-101,Switch
5526,MLA10,PAN03VS-103,Switch
5527,MLA10,PAN03VS-104,Switch
5528,MLA10,PAN03VF-115,Switch
5529,MLA10,PAN03VF-114,Switch
5530,MLA10,MLA10F-02,Switch
5531,MLA10,MLA10F-01,Switch
5532,MLA10,MLA10F-03,Switch
5533,MLA10,PAN03VF-112,Switch
5534,MLA10,PAN03VF-132,Switch
5535,MLA10,PAN03VS-105,Switch
5536,MLA10,PAN03VF-131,Switch
5537,MLA10,PAN03VF-113,Switch
5538,HCA03,HCA03VS-101,Switch
5539,HCA03,HCA03VF-108,Switch
5540,HCA03,LPA07VS-104,Switch
5541,HCA03,HCA03VF-103,Switch
5542,HCA03,HCA03VS-105,Switch
5543,HCA03,HCA03VS-103,Switch
5544,HCA03,HCA03F-01,Switch
5545,HCA03,HCA03VF-105,Switch
5546,HCA03,LPA06VS-104,Switch
5547,HCA03,HCA03VS-104,Switch
5548,HCA03,HCA03VF-106,Switch
5549,HCA03,LPA05VS-108,Switch
5550,HCA03,HCA03VS-106,Switch
5551,HCA03,HCA03VF-107,Switch
5552,HCA03,HCA03VF-104,Switch
5553,HCA03,HCA03VS-102,Switch
5554,CMC03,CMA01F-14,Switch
5555,CMC03,CMC03VS-101,Switch
5556,CMC03,CMC03F-09,Switch
5557,CMC03,CMC03VS-102,Switch
5558,CMC03,CMC03VS-119,Switch
5559,CMC03,CMC03VS-120,Switch
5560,CMC03,CMC03VS-121,Switch
5561,CMC03,CMC03VS-122,Switch
5562,CMC03,CMC03F-01,Switch
5563,CMC03,CMC03VS-106,Switch
5564,CMC03,CMC03VS-113,Switch
5565,CMC03,CMC03VS-114,Switch
5566,CMC03,CMA01VS-109,Switch
5567,CMC03,CMC03VS-116,Switch
5568,CMC03,CMC03VS-115,Switch
5569,CMC03,CMC03VS-103,Switch
5570,CMC03,CMC03VS-104,Switch
5571,NIA09,NIA03VF-703,Switch
5572,NIA09,NIA09VF-702,Switch
5573,NIA09,NIA09VF-701,Switch
5574,NIA09,NIA09VS-104,Switch
5575,NIA09,NIA09VS-101,Switch
5576,NIA09,NIA09VS-102,Switch
5577,NIA09,NIA09VS-103,Switch
5578,CMU01,CMU01VF-101,Switch
5579,CMU01,CMU01VS-02,Switch
5580,CMU01,CMU01VS-03,Switch
5581,CMU01,CMD03F-10,Switch
5582,CMU01,CMU01VS-701,Switch
5583,CMU01,CMU01VS-106,Switch
5584,CMU01,CMU01VS-102,Switch
5585,CMU01,CMB03VS-116,Switch
5586,CMU01,CMU01VS-103,Switch
5587,CMU01,CMU01VS-109,Switch
5588,CMU01,CMU01VS-108,Switch
5589,CMU01,CMU01VS-105,Switch
5590,CMU01,CMU01VS-104,Switch
5591,CMU01,CMU01VS-101,Switch
5592,CMU01,CMU01VF-XXX/1,Switch
5593,CHM02,CHM02VF-101/02,Switch
5594,CHM02,CHM04VS-102,Switch
5595,CHM02,CHM02VS-105,Switch
5596,CHM02,CHM02VS-104,Switch
5597,CHM02,CHM02VF-105,Switch
5598,CHM02,CHM02VF-104,Switch
5599,CHM02,CHM03VF-102,Switch
5600,CHM02,CHM03VF-101,Switch
5601,CHM02,CHM02VF-106,Switch
5602,CHM02,CHM02VF-102,Switch
5603,CHM02,CHM02VF-103,Switch
5604,CHM02,CHM02VS-103,Switch
5605,CHM02,CHM02VS-113,Switch
5606,CHM02,CHM02VS-112,Switch
5607,CHM02,CHM02VS-111,Switch
5608,CHM02,CHM02VS-110,Switch
5609,CHM02,CHM02VS-109,Switch
5610,CHM02,CHM02VS-108,Switch
5611,CHM02,CHM02VS-107,Switch
5612,CHM02,CHM02VS-106,Switch
5613,CHM02,CHM02VS-102,Switch
5614,CHM02,CHM02VS-901,Switch
5615,CHM02,CHM02VS-116,Switch
5616,CHM02,CHM02VS-115,Switch
5617,CHM02,CHM02VS-114,Switch
5618,CHM02,CHM02VS-101,Switch
5619,XSU01,XSU01VS-02,Switch
5620,XSU01,CMB06F-02,Switch
5621,XSU01,CMB05VS-702,Switch
5622,XSU01,SKP07F-06/1,Switch
5623,XSU01,SKP07F-06,Switch
5624,XSU01,XSU01VS-106,Switch
5625,XSU01,XSU01VS-102,Switch
5626,XSU01,XSU01VS-104,Switch
5627,XSU01,XSU01VS-103,Switch
5628,XSU01,XSU01VS-101,Switch
5629,XSU01,XSU01VS-105,Switch
5630,XSU01,XSU01VS-109,Switch
5631,XSU01,XSU01VS-110,Switch
5632,PAU01,PAU01VS-101,Switch
5633,PAU01,PAU02VS-102,Switch
5634,PAU01,PAU01VF-106,Switch
5635,PAU01,PAU01VF-116,Switch
5636,PAU01,PAU01VF-105/01,Switch
5637,PAU01,PAU01VS-03,Switch
5638,PAU01,PAU01VF-112,Switch
5639,PAU01,MTA01F-85(1),Switch
5640,PAU01,PAU01VF-110,Switch
5641,PAU01,PAU01VF-111,Switch
5642,PAU01,PAU01VF-117,Switch
5643,PAU01,PAU01VS-102,Switch
5644,PAU01,PAU01VF-120,Switch
5645,PAU01,PAU01F-105-01,Switch
5646,PAU01,MTA01F-85(2),Switch
5647,PAU01,PAU01VF-117/01,Switch
5648,PAU01,PAU01VS-116,Switch
5649,PAU01,MTA01F-78-03,Switch
5650,PAU01,PAU01VF-121,Switch
5651,PAU01,PAU01VF-115/01,Switch
5652,PAU01,PAU01VS-115,Switch
5653,PAU01,PAU01VS-108,Switch
5654,PAU01,PAU01VS-105,Switch
5655,PAU01,MTA01F-78-04,Switch
5656,PAU01,PAU01VF-122/01,Switch
5657,PAU01,PAU01VS-107,Switch
5658,PAU01,PAU01VS-112,Switch
5659,PAU01,PAU01VF-122,Switch
5660,PAU01,PAU01VS-114,Switch
5661,PAU01,PAU01VF-105,Switch
5662,PAU01,PAU01VF-702,Switch
5663,PAU01,MTA01F-75-02,Switch
5664,PAU01,PAU01VS-113,Switch
5665,PAU01,PAU01VF-108,Switch
5666,PAU01,MTA01F-78-05,Switch
5667,PAU01,PAU01VF-113,Switch
5668,PAU01,PAU01VS-109,Switch
5669,PAU01,PAU01VF-118,Switch
5670,PAU01,PAU01VF-121/02,Switch
5671,PAU01,PAU01VF-115,Switch
5672,PAU01,PAU01VF-119,Switch
5673,PAU01,PAU01VS-104,Switch
5674,PAU01,PAU01VF-105/1,Switch
5675,PAU01,PAU01VS-02,Switch
5676,PAU01,MTA01F-78(04),Switch
5677,PAU01,PAU01VF-107,Switch
5678,CSA06,CSA06VF-102,Switch
5679,CSA06,CSA06F-02,Switch
5680,CSA06,CSA06VF-112,Switch
5681,CSA06,CSA06VF-107,Switch
5682,CSA06,CSA06VF-106,Switch
5683,CSA06,CSA06VF-105,Switch
5684,CSA06,CSA06VF-104,Switch
5685,CSA06,CSA06VF-111,Switch
5686,CSA06,CSA06VF-110,Switch
5687,CSA06,CSA06VF-109,Switch
5688,CSA06,CSA06VF-108,Switch
5689,CSA06,CSA06VF-103,Switch
5690,CSA06,CSA06VF-101,Switch
5691,CSA06,CSA06VS-601,Switch
5692,CSA06,CSA06VS-101,Switch
5693,CSA06,CSA06VS-103,Switch
5694,DKA01,DKA01VS-101,Switch
5695,LNB09,LNB09VS-101,Switch
5696,LNB09,LNB08VF-704,Switch
5697,LNB09,LNB09VS-105,Switch
5698,LNB09,LNB09VS-601,Switch
5699,LNB09,LNB09VS-102,Switch
5700,LNB09,NIB02VS-108,Switch
5701,LNB09,LNB09VF-101,Switch
5702,LNB09,LNB09VF-701,Switch
5703,LNB09,BTH01F-05,Switch
5704,CEA07,CEA07F-07/01,Switch
5705,CEA07,CEA07F-06/01,Switch
5706,CEA07,CEA07VS-101,Switch
5707,CEA07,CEA07F-02,Switch
5708,CEA07,CEA07VS-106,Switch
5709,CEA07,CEA07VS-03,Switch
5710,CEA07,CEA07F-010/1,Switch
5711,CEA07,CEA07F-08,Switch
5712,CEA07,CEA07F-07,Switch
5713,CEA07,CEA07VS-02,Switch
5714,CEA07,CEA07F-09,Switch
5715,CEA07,CEA07F-04/01,Switch
5716,CEA07,CEA07VF-102,Switch
5717,CEA07,CEA07F-04,Switch
5718,CEA07,CEA07F-01,Switch
5719,CEA07,CEA07VS-104,Switch
5720,CEA07,CEA07F-03,Switch
5721,CEA07,CEA07VS-105,Switch
5722,CEA07,CEA07VS-103,Switch
5723,CEA07,CEA07F-11,Switch
5724,CEA07,CEA07VS-102,Switch
5725,CEA07,CEA07F-05,Switch
5726,CEA07,CEA07F-10/01,Switch
5727,CEA07,CEA07F-06,Switch
5728,CEA07,CEA07F-10,Switch
5729,CEA07,CEA07VS-601,Switch
5730,CEA07,SGA04VS-106,Switch
5731,CEA07,CEA07VS-109,Switch
5732,CEA07,CEA07VS-107,Switch
5733,CEA07,CEA07VS-108,Switch
5734,MCA02,MCA02VS-108,Switch
5735,MCA02,MCA02VS-109,Switch
5736,MCA02,MCA02VS-101,Switch
5737,MCA02,MCA02VS-104,Switch
5738,MCA02,MCA02F-05,Switch
5739,MCA02,MCA02F-03,Switch
5740,MCA02,MCA02VS-102,Switch
5741,MCA02,MCA02F-08,Switch
5742,MCA02,MCA02F-07,Switch
5743,MCA02,MCA02F-04,Switch
5744,MCA02,MCA02VS-103,Switch
5745,MCA02,MCA02F-02,Switch
5746,MCA02,MCA02F-01,Switch
5747,MCA02,MCA02F-06,Switch
5748,MCA02,MCA03VS-111,Switch
5749,MCA02,MCA02F-01104,Switch
5750,MCA02,MCA02VS-105,Switch
5751,MCA02,MEA03VS-126,Switch
5752,CMD10,CMD10VS-103,Switch
5753,CMD10,CMD10F-02/1,Switch
5754,CMD10,CMD10F-02,Switch
5755,CMD10,CMD10VS-102,Switch
5756,CMD10,CMD10F-01/1,Switch
5757,CMD10,CMD10VS-101,Switch
5758,CMD10,CMD10VF-717,Switch
5759,CMD10,CMD10VF-715,Switch
5760,CMD10,CMD10VF-101,Switch
5761,CMD10,CMD10VF-XXX/1,Switch
5762,CMD10,CMD10VF-XXX/2,Switch
5763,CMD10,CMD10VF-XXX/3,Switch
5764,CMD10,CMD10VF-XXX/4,Switch
5765,CMD10,CMD10VF-XXX/5,Switch
5766,CMD10,CMD10VF-XXX/8,Switch
5767,CMD10,CMD10VF-XXX/11,Switch
5768,CMD10,CMD10VS-105,Switch
5769,CMD10,CMD10VS-104,Switch
5770,CMD10,CMD10VF-716,Switch
5771,CMD10,CMD10VF-XXX/6,Switch
5772,FAA07,FAA07VS-107,Switch
5773,FAA07,FAA07VF-108,Switch
5774,FAA07,FAA07VF-106,Switch
5775,FAA07,FAA07VF-109,Switch
5776,FAA07,FAA07VF-104,Switch
5777,FAA07,FAA07VF-111,Switch
5778,FAA07,FAA07VF-110,Switch
5779,FAA07,FAA07VF-112,Switch
5780,FAA07,FAA07VF-701,Switch
5781,FAA07,FAA07VF-113,Switch
5782,FAA07,FAA07VF-103,Switch
5783,FAA07,FAA07VF-105,Switch
5784,FAA07,FAA07VF-102,Switch
5785,FAA07,FAA07F-VF-107,Switch
5786,FAA07,FAA07VF-101,Switch
5787,FAA07,FAA07F-VF-114,Switch
5788,FAA07,FAA07F-VF-115,Switch
5789,FAA07,FAA08VF-709,Switch
5790,FAA07,FAA08VF-140,Switch
5791,FAA07,FAA07VS-104,Switch
5792,FAA07,FAA08VF-147,Switch
5793,FAA07,FAA07VS-114,Switch
5794,FAA07,FAA07VS-112,Switch
5795,FAA07,FAA08VF-146,Switch
5796,FAA07,FAA08VF-137,Switch
5797,FAA07,FAA07VS-109,Switch
5798,FAA07,FAA08VF-141,Switch
5799,FAA07,FAA07VS-105,Switch
5800,FAA07,FAA07VS-111,Switch
5801,FAA07,FAA07VS-113,Switch
5802,FAA07,FAA08VF-139,Switch
5803,FAA07,FAA08VF-142,Switch
5804,FAA07,FAA08VF-138,Switch
5805,FAA07,FAA07VS-110,Switch
5806,FAA07,FAA08VF-144,Switch
5807,FAA07,FAA08VF-145,Switch
5808,FAA07,FAA08VF-143,Switch
5809,FAA07,FAA07VS-106,Switch
5810,FAA07,FAA09VS-104,Switch
5811,FAA07,FAA07VS-103,Switch
5812,FAA07,FAA07VS-101,Switch
5813,FAA07,FAA08VS-124,Switch
5814,FAA07,FAA08VS-123,Switch
5815,FAA07,FAA08VS-121,Switch
5816,FAA07,FAA08VS-122,Switch
5817,FAA07,FAA08VS-120,Switch
5818,FAA07,FAA08VF-154,Switch
5819,FAA07,FAA08VS-116,Switch
5820,FAA07,FAA08VS-115,Switch
5821,FAA07,FAA08VF-152,Switch
5822,FAA07,FAA08VF-153,Switch
5823,FAA07,FAA08VF-156,Switch
5824,FAA07,FAA08VS-113,Switch
5825,FAA07,FAA08VS-114,Switch
5826,FAA07,FAA08VF-149,Switch
5827,FAA07,FAA08VF-148,Switch
5828,FAA07,FAA08VF-150,Switch
5829,FAA07,FAA08VF-151,Switch
5830,FAA07,FAA07F-VF-116,Switch
5831,FAA07,FAA08VS-111,Switch
5832,FAA07,FAA08VF-155,Switch
5833,CMV05,CMV05VS-101,Switch
5834,CMV05,CMA09F-02/3,Switch
5835,CMV05,CMA09F-02,Switch
5836,CMV05,CMA09VS-108,Switch
5837,CMC05,CMC05VS-101,Switch
5838,CMC05,CMC05F-02/01,Switch
5839,CMC05,CMC05VS-111,Switch
5840,CMC05,CMC05VS-110,Switch
5841,CMC05,CMC05VF-101,Switch
5842,CMC05,CMC05VF-101/3,Switch
5843,CMC05,CMC05VS-102,Switch
5844,CMC05,CMA01F-11,Switch
5845,CMC05,CMC05F-06,Switch
5846,CMC05,CMC05F-101/2,Switch
5847,CMC05,CMC05VS-108,Switch
5848,CMC05,CMA01VS-108,Switch
5849,CMC05,CMA01VS-110,Switch
5850,CMC05,CMA01VS-111,Switch
5851,CMC05,CMA01F-12,Switch
5852,CKN05,CKN05S-03,Switch
5853,CKN05,CKN05VS-101,Switch
5854,CKN05,CKN05VS-103,Switch
5855,CKN05,CKN05VS-102,Switch
5856,CKN05,CKN05VS-114,Switch
5857,CKN05,CKN05VS-111,Switch
5858,CKN05,CKN05VS-112,Switch
5859,CKN05,CKN05VS-113,Switch
5860,CKN05,CKN05VS-107,Switch
5861,CKN05,CKN05VS-109,Switch
5862,CKN05,CKN05VS-108,Switch
5863,CKN05,CKN05VS-106,Switch
5864,CKN05,CKN05VS-104,Switch
5865,CKN05,CKN05VS-105,Switch
5866,CKN05,CKN02F-04,Switch
5867,CKN05,CKN05VS-117,Switch
5868,CKN05,CKN02F-07,Switch
5869,CKN05,CKN05VS-116,Switch
5870,CKN05,CKN02F-05,Switch
5871,CKN05,CKN02F-06,Switch
5872,CKN05,CKN05VS-118,Switch
5873,CKN05,CKN05VS-601,Switch
5874,CKN05,CSA01VS-109,Switch
5875,CKN05,CKN05VS-119,Switch
5876,LNC08,LNC08VS-101,Switch
5877,LNC08,NIC08VS-112,Switch
5878,CUN01,CUN01S-11,Switch
5879,CUN01,CUN01F-05,Switch
5880,CUN01,CUN01F-12/01,Switch
5881,CUN01,CUN01F-14/5,Switch
5882,CUN01,CUN01S-07,Switch
5883,CUN01,CUN01S-04,Switch
5884,CUN01,CUN01F-16,Switch
5885,CUN01,CUN01F-04,Switch
5886,CUN01,CUN01S-15,Switch
5887,CUN01,CUN01F-10,Switch
5888,CUN01,,Switch
5889,CUN01,CUN01F-15,Switch
5890,CUN01,CUN01S-14,Switch
5891,CUN01,CUN01F-14/3,Switch
5892,CUN01,CUN01S-08,Switch
5893,CUN01,CUN01F-13/01,Switch
5894,CUN01,CUN01F-03/2,Switch
5895,CUN01,CUN01F-14/4,Switch
5896,CUN01,CUN01F-14,Switch
5897,CUN01,TNG07S-18,Switch
5898,CUN01,CUN01S-17,Switch
5899,CUN01,CUN01F-12,Switch
5900,CUN01,CUN01S-13,Switch
5901,CUN01,CUN01F-03/1,Switch
5902,CUN01,CUN01F-02/1,Switch
5903,CUN01,CUN01F-14/1,Switch
5904,CUN01,CUN01F-13,Switch
5905,CUN01,CUN01S-06,Switch
5906,CUN01,CUN01F-01,Switch
5907,CUN01,CUN01F-08/1,Switch
5908,CUN01,CUN01F-11,Switch
5909,CUN01,CUN01S-18,Switch
5910,CUN01,CUN01F-08,Switch
5911,CUN01,CUN01F-07,Switch
5912,CUN01,CUN01F-06/1,Switch
5913,CUN01,CUN01S-10,Switch
5914,CUN01,CUN01F-01/02,Switch
5915,CUN01,CUN01F-01/3,Switch
5916,CUN01,CUN01S-09,Switch
5917,CUN01,CUN01F-06/2,Switch
5918,CUN01,CUN01S-12,Switch
5919,CUN01,CUN01F-01/01,Switch
5920,CUN01,CUN01F-14/2,Switch
5921,CUN01,CUN01S-05,Switch
5922,CUN01,CUN01F-03,Switch
5923,CUN01,CUN01F-06,Switch
5924,CUN01,CUN01S-16,Switch
5925,CUN01,CUN00S-00,Switch
5926,CMB06,CMV03VS-106,Switch
5927,CMB06,CMB06VS-109,Switch
5928,CMB06,CMB06VS-101,Switch
5929,CMB06,CMB06VS-107,Switch
5930,CMB06,CMB06VS-102,Switch
5931,CMB06,CMV02VS-108,Switch
5932,CMB06,CMB08F-02,Switch
5933,CMB06,CMB06VF-103,Switch
5934,CMB06,CMB08VS-114,Switch
5935,CMB06,CMB06VF-102,Switch
5936,CMB06,CMB06VS-111,Switch
5937,CMB06,CMB06VS-02,Switch
5938,CMB06,CMB06VS-03,Switch
5939,CMB06,CMB08VS-109,Switch
5940,CMB06,CMB01F-01,Switch
5941,CMB06,CMB06VS-104,Switch
5942,CMB06,CMB06VS-114,Switch
5943,CMB06,CMB06VS-110,Switch
5944,CMB06,CMB06VS-105,Switch
5945,CMB06,CMA03F-06/2,Switch
5946,CMB06,CMB06F-01,Switch
5947,CMB06,CMB06VF-101,Switch
5948,CMB06,CMB06VS-113,Switch
5949,CMB06,CMB06VS-103,Switch
5950,CMB06,CMB06VS-112,Switch
5951,CMB06,CMB06VS-108,Switch
5952,PYB04,PYB04VS-101,Switch
5953,PYB04,PYA04F-22,Switch
5954,PYB04,PYB04VS-104,Switch
5955,PYB04,PYA04F-23,Switch
5956,PYB04,PYA04F-24,Switch
5957,PYB04,PYA04F-24/02,Switch
5958,PYB04,PYA04F-22/2,Switch
5959,PYB04,PYA4F-25,Switch
5960,PYB04,PYB04VS-103,Switch
5961,PYB04,PYA04F-24/1,Switch
5962,CKN01,CKN01VS-110,Switch
5963,CKN01,CKN01VS-114,Switch
5964,CKN01,CKN01VF-108/01,Switch
5965,CKN01,CKN01VS-107,Switch
5966,CKN01,CKN01VF-107/03,Switch
5967,CKN01,CHG01F-01/2,Switch
5968,CKN01,CKN01VS-112,Switch
5969,CKN01,CKN01VS-101,Switch
5970,CKN01,TNG05S-07,Switch
5971,CKN01,CKN01F-01/02,Switch
5972,CKN01,CKN01VF-107,Switch
5973,CKN01,TNG08S-16,Switch
5974,CKN01,CKN01VS-104,Switch
5975,CKN01,CKN01VF-103,Switch
5976,CKN01,CKN01VS-601,Switch
5977,CKN01,CKN01VS-105,Switch
5978,CKN01,CKN01VF-104,Switch
5979,CKN01,CKN01VF-102/01,Switch
5980,CKN01,CKN01VF-102,Switch
5981,CKN01,CKN01VF-106,Switch
5982,CKN01,CKN01VF-01/01,Switch
5983,CKN01,CKN01VF-108/02,Switch
5984,CKN01,CKN01F-01/03,Switch
5985,CKN01,CKN01VF-107/01,Switch
5986,CKN01,CKN01VS-108,Switch
5987,CKN01,CKN01VS-113,Switch
5988,CKN01,CNK01VF-108,Switch
5989,CKN01,CKN01F-01/01,Switch
5990,CKN01,CKN01VF-110,Switch
5991,CKN01,CKN01VS-109,Switch
5992,CKN01,CKN01VF-105,Switch
5993,CKN01,CKN01VF-107/04,Switch
5994,CKN01,CKN01VS-103,Switch
5995,CKN01,CKN01VS-106,Switch
5996,CKN01,CKN01VF-107/02,Switch
5997,CKN01,CKN01VS-111,Switch
5998,CKN01,CKN01VS-102,Switch
5999,CKN01,CKN01VF-101,Switch
6000,CKN01,ckn01F-04/1,Switch
6001,CKN01,CKN01VF-109,Switch
6002,CKN01,CKN02F-02/1,Switch
6003,CMA09,CMA09VS-103,Switch
6004,CMA09,CMA09VS-104,Switch
6005,CMA09,CMA09VS-106,Switch
6006,CMA09,CMA09VS-107,Switch
6007,CMA09,CMA09VS-105,Switch
6008,CMA09,CMA09VS-101,Switch
6009,CMA09,CMA09VS-102,Switch
6010,CMD04,CMD10F-03/1,Switch
6011,CMD04,CMD04VF-110,Switch
6012,CMD04,CMD04VF-111,Switch
6013,CMD04,CMD10F-03,Switch
6014,CMD04,CMD04VF-107,Switch
6015,CMD04,CMD04VF-109,Switch
6016,CMD04,CMD04VF-106,Switch
6017,CMD04,CMD04VS-101,Switch
6018,CMD04,CMD04VF-101,Switch
6019,CMD04,CMD04F-01/1,Switch
6020,CMD04,CMD04VS-102,Switch
